arxiv_id,title,authors,src,url,pub_date,upd_date,doi,abstract
1901.05251,A Finite Volume approximation of the Navier-Stokes equations with nonlinear filtering stabilization,"['Michele Girfoglio', 'Annalisa Quaini', 'Gianluigi Rozza']",ARXIV,http://arxiv.org/pdf/1901.05251v1,2019-01-16T12:07:32Z,2019-01-16T12:07:32Z,['10.48550/arXiv.1901.05251'],"We consider a Leray model with a nonlinear differential low-pass filter for the simulation of incompressible fluid flow at moderately large Reynolds number (in the range of a few thousands) with under-refined meshes. For the implementation of the model, we adopt the three-step algorithm Evolve-Filter-Relax (EFR). The Leray model has been extensively applied within a Finite Element (FE) framework. Here, we propose to combine the EFR algorithm with a computationally efficient Finite Volume (FV) method. Our approach is validated against numerical data available in the literature for the 2D flow past a cylinder and against experimental measurements for the 3D fluid flow in an idealized medical device, as recommended by the U.S. Food and Drug Administration. We will show that for similar levels of mesh refinement FV and FE methods provide significantly different results. Through our numerical experiments, we are able to provide practical directions to tune the parameters involved in the model. Furthermore, we are able to investigate the impact of mesh features (element type, non-orthogonality, local refinement, and element aspect ratio) and the discretization method for the convective term on the agreement between numerical solutions and experimental data."
1901.05252,Regular Expression Search on Compressed Text,"['Pierre Ganty', 'Pedro Valero']",ARXIV,http://arxiv.org/pdf/1901.05252v1,2019-01-16T12:09:20Z,2019-01-16T12:09:20Z,['10.48550/arXiv.1901.05252'],We present an algorithm for searching regular expression matches in compressed text. The algorithm reports the number of matching lines in the uncompressed text in time linear in the size of its compressed version. We define efficient data structures that yield nearly optimal complexity bounds and provide a sequential implementation --zearch-- that requires up to 25% less time than the state of the art.
1901.05253,OxH2x+1+ Clusters: A New Series of Non-Metallic Superalkali Cations by Trapping H3O+ into Water,['Ambrish Kumar Srivastava'],ARXIV,http://arxiv.org/pdf/1901.05253v1,2019-01-16T12:11:40Z,2019-01-16T12:11:40Z,['10.48550/arXiv.1901.05253'],"The term superalkali refers to the clusters with lower ionization energy than alkali atoms. Typical superalkali cations include a central electronegative core with excess metal ligands, OLi3+, for instance, which mimic the properties of alkali metal ions. We report a new series of non-metallic superalkali cations, OxH2x+1+ (x = 1-5) using ab initio MP2/6-311++G(d,p) level. These cations are designed by successive replacement of H-ligands of hydronium cation (OH3+) by ammonium (OH3) moieties followed by their geometry optimization. The resulting OxH2x+1 + clusters, which can be expressed in the form of OH3 + (x-1)H2O complexes, possess a number of electrostatic as well as partially covalent H-bonds, with the interacting energy in the range 5.2-29.3 kcal/mol as revealed by quantum theory of atoms in molecules analyses. These cations are found to be stable against deprotonation as well as dehydration pathways, and their stability increases with the increase in x. Interestingly, the vertical electron affinities (EAv) of OxH2x+1 + clusters decreases rapidly from 5.16 eV for x = 1 to 2.67 eV for x = 5, which suggest their superalkali nature. It is also possible to continue this series of non-metallic superalkali cations for x > 5 with even lower EAv, down to an approximated limit of 1.85 eV, which is obtained for OH3 + trapped into water cavity implicitly using polarizable continuum model. The findings of this study will not only provide new insights into structure and interactions of OxH2x+1 + clusters but also reveal their novel properties, which can be exploited their interesting applications."
1901.05254,Sub-6 GHz Microstrip Antenna: Design and Radiation Modeling,"['Elyes Balti', 'Brian K. Johnson']",ARXIV,http://arxiv.org/pdf/1901.05254v1,2019-01-16T12:18:34Z,2019-01-16T12:18:34Z,['10.48550/arXiv.1901.05254'],"This paper presents a global framework analysis of a microstrip antenna design circularly polarized with an operating frequency of 5.80 GHz and a bandwidth of at least 500 MHz. We evaluate the optimal antenna parameters to design requirements. Capitalizing on these parameters, we simulate the radiation model of this antenna using the Finite Difference Time Domain (FDTD) technique assuming one, two, and three dimensions. The propagation medium is assumed to be a free space bounded by absorbing boundaries, and perfect matched layer (PML). The FDTD-1D is considered in free space while FDTD-2D and 3D are considered both in free space and in a free space-medium containing either dielectric sphere or cylinder in the center. In this case, we model the incident and the scattered electromagnetic fields reflected back from hitting the dielectric object. Moreover, the microstrip antenna radiates an electromagnetic pulse either in the middle or at one end of the medium and the sources considered are Gaussian pulse and plane wave. Finally, we provide the analytic solutions of the propagation models to confirm the accuracy of the FDTD simulation technique."
1901.05255,From polarized gravitational waves to analytically solvable electromagnetic beams,"['K. Andrzejewski', 'S. Prencel']",ARXIV,http://arxiv.org/pdf/1901.05255v3,2019-01-16T12:18:52Z,2019-07-26T15:03:47Z,"['10.48550/arXiv.1901.05255', '10.1103/PhysRevD.100.045006']","Using the correspondence between solutions of gravitational and gauge theories (the so-called classical double copy conjecture) some electromagnetic fields with vortices are constructed, for which the Lorentz force equations are analytically solvable. The starting point is a certain class of plane gravitational waves exhibiting the conformal symmetry. The notion of the Niederer transformation, crucial for the solvability, is analysed in the case of the Lorentz force equation on the curved spacetimes as well as its derivation by means of integrals of motion (associated with conformal generators preserving these vortices) is presented. Furthermore, some models discussed recently in the context of the intense laser beams are constructed from their gravitational counterparts, with the special emphasis put on the focusing property, and new solvable examples are presented."
1901.05256,Timely Negotiation and Correction of Shared Intentions With Body Motion,['Raphael Deimel'],ARXIV,http://arxiv.org/pdf/1901.05256v1,2019-01-16T12:23:24Z,2019-01-16T12:23:24Z,['10.48550/arXiv.1901.05256'],"Current robot architectures for modeling interaction behavior are not well suited to the dual task of sequencing discrete actions and incorporating information instantly. Additionally, for communication based on body motion, actions also serve as cues for negotiating interaction alternatives and to enable timely interventions. The paper presents a dynamical system based on the stable heteroclinic channel network, which provides a rich set of parameters to isntantly modulate motions, while maintaining a compact state graph abstraction suitable for reasoning, planning and inference."
1901.05257,High-harmonic generation enhanced by laser-induced electron recollision,"['Yang Li', 'Takeshi Sato', 'Kenichi L. Ishikawa']",ARXIV,http://arxiv.org/pdf/1901.05257v3,2019-01-16T12:29:35Z,2019-03-12T08:33:42Z,"['10.48550/arXiv.1901.05257', '10.1103/PhysRevA.99.043401']","We theoretically investigate correlated electron dynamics in high-harmonic generation (HHG), using all-electron \emph{ab initio} simulations for three-dimensional real alkali-metal atoms. The resulting harmonic spectra exhibit a plateau extended beyond the usual cutoff and a prominent resonance peak above the plateau. These remarkable features arise from the cation response dramatically enhanced by laser-induced electron recollision, which is a key process of attosecond science. This demonstrates that high-harmonic spectroscopy provides new possibilities to explore dynamical electron correlation in strong laser pulses."
1901.05258,Fully Memristive Spiking-Neuron Learning Framework and its Applications on Pattern Recognition and Edge Detection,"['Zhiri Tang', 'Yanhua Chen', 'Shizhuo Ye', 'Ruihan Hu', 'Hao Wang', 'Jin He', 'Qijun Huang', 'Sheng Chang']",ARXIV,http://arxiv.org/pdf/1901.05258v4,2019-01-16T12:31:04Z,2020-05-19T08:45:36Z,"['10.48550/arXiv.1901.05258', '10.1016/j.neucom.2020.04.012']","Fully memristive spiking-neuron learning framework, which uses drift and diffusion memristor models as axon and dendrite respectively, becomes a hot topic recently with the development of memristor devices. Normally, some other devices like resistor or capacitor are still necessary on recent works of fully memristive learning framework. However, theoretically, one neuron needs axon and dendrite only, which makes technique process simpler and learning framework more similar to biologic brain. In this paper, a fully memristive spiking-neuron learning framework is introduced, in which a neuron structure is just built of one drift and one diffusion memristive models. To verify it merits, a feedforward neural network for pattern recognition and a cellular neural network for edge detection are designed. Experiment results show that compared to other memristive neural networks, our framework's the processing speed is much faster and the hardware resource is saved in pattern recognition due to its simple structure. Further due to the dynamic filtering function of diffusion memristor model in our learning framework, its peak signal noise ratio (PSNR) is much higher than traditional algorithms in edge detection."
1901.05259,MRI to CT Translation with GANs,"['Bodo Kaiser', 'Shadi Albarqouni']",ARXIV,http://arxiv.org/pdf/1901.05259v1,2019-01-16T12:31:08Z,2019-01-16T12:31:08Z,['10.48550/arXiv.1901.05259'],We present a detailed description and reference implementation of preprocessing steps necessary to prepare the public Retrospective Image Registration Evaluation (RIRE) dataset for the task of magnetic resonance imaging (MRI) to X-ray computed tomography (CT) translation. Furthermore we describe and implement three state of the art convolutional neural network (CNN) and generative adversarial network (GAN) models where we report statistics and visual results of two of them.
1901.05260,On the Design of Constant Modulus Probing Waveforms with Good Correlation Properties for MIMO Radar via Consensus-ADMM Approach,"['Jiangtao Wang', 'Yongchao Wang']",ARXIV,http://arxiv.org/pdf/1901.05260v2,2019-01-16T12:37:06Z,2019-07-08T04:01:26Z,"['10.48550/arXiv.1901.05260', '10.1109/TSP.2019.2928994']","In this paper, we design constant modulus probing waveforms with good correlation properties for collocated multi-input multi-output (MIMO) radar systems. The main content is as follows: first, we formulate the design problem as a fourth order polynomial minimization problem with constant modulus constraints. Then, by exploiting introduced auxiliary variables and their inherent structures, the polynomial optimization model is equivalent to a non-convex consensus minimization problem. Second, a customized alternating direction method of multipliers (ADMM) algorithm is proposed to solve the non-convex problem approximately. In the algorithm, all the subproblems can be solved analytically. Moreover, all subproblems except one subproblem can be performed in parallel. Third, we prove that the customized ADMM algorithm is theoretically-guaranteed convergent if proper parameters are chosen. Fourth, two variant ADMM algorithms, based on stochastic block coordinate descent and accelerated gradient descent, are proposed to reduce computational complexity and speed up the convergence rate. Numerical examples show the effectiveness of the proposed consensus-ADMM algorithm and its variants."
1901.05261,Hard diffraction in photoproduction with Pythia 8,"['Ilkka Helenius', 'Christine O. Rasmussen']",ARXIV,http://arxiv.org/pdf/1901.05261v2,2019-01-16T12:42:43Z,2019-04-03T07:53:11Z,"['10.48550/arXiv.1901.05261', '10.1140/epjc/s10052-019-6914-1']","We present a new framework for modeling hard diffractive events in photoproduction, implemented in the general purpose event generator Pythia 8. The model is an extension of the model for hard diffraction with dynamical gap survival in pp and ppbar collisions proposed in 2015, now also allowing for other beam types. It thus relies on several existing ideas: the Ingelman-Schlein approach, the framework for multiparton interactions and the recently developed framework for photoproduction in gamma p, gamma gamma, ep and $e^+e^-$ collisions. The model proposes an explanation for the observed factorization breaking in photoproduced diffractive dijet events at HERA, showing an overall good agreement with data. The model is also applicable to ultraperipheral collisions with pp and pPb beams, and predictions are made for such events at the LHC."
1901.05262,Asymptotic Analysis on LDPC-BICM Scheme for Compute-and-Forward Relaying,"['Satoshi Takabe', 'Tadashi Wadayama', 'Masahito Hayashi']",ARXIV,http://arxiv.org/pdf/1901.05262v1,2019-01-16T12:45:08Z,2019-01-16T12:45:08Z,['10.48550/arXiv.1901.05262'],"The compute-and-forward (CAF) scheme has attracted great interests due to its high band-width efficiency on two-way relay channels. In the CAF scheme, a relay attempts to decode a linear combination of transmitted messages from other terminals or relays. It is a crucial issue to study practical error-correcting codes in order to realize the CAF scheme with low computational complexity. In this paper, we present an efficient bit-interleaved coded modulation (BICM) scheme for the CAF scheme with phase shift keying (PSK) modulations. In particular, we examine the asymptotic decoding performance of the BICM scheme with low-density parity-check (LDPC) codes by using the density evolution (DE) method. Based on the asymmetric nature of the channel model, we utilize the population dynamics method for the DE equations without the all-zero codeword assumption. The results show that, for two-way relay channels with QPSK and 8PSK modulations, the LDPC-BICM scheme provides higher achievable rate compared with an alternative separation decoding scheme."
1901.05263,The hyperbolic positive energy theorem,"['Piotr T. Chruściel', 'Erwann Delay']",ARXIV,http://arxiv.org/pdf/1901.05263v2,2019-01-16T12:50:17Z,2019-04-26T01:55:03Z,['10.48550/arXiv.1901.05263'],"We show that the causal-future-directed character of the energy-momentum vector of $n$-dimensional asymptotically hyperbolic Riemannian manifolds with spherical conformal infinity, $n\ge 3$, can be traced back to that of asymptotically Euclidean general-relativistic initial data sets satisfying the dominant energy condition."
1901.05264,On the Complexity of Exact Pattern Matching in Graphs: Binary Strings and Bounded Degree,"['Massimo Equi', 'Roberto Grossi', 'Veli Mäkinen']",ARXIV,http://arxiv.org/pdf/1901.05264v3,2019-01-16T12:59:07Z,2020-06-03T07:21:57Z,['10.48550/arXiv.1901.05264'],"Exact pattern matching in labeled graphs is the problem of searching paths of a graph $G=(V,E)$ that spell the same string as the pattern $P[1..m]$. This basic problem can be found at the heart of more complex operations on variation graphs in computational biology, of query operations in graph databases, and of analysis operations in heterogeneous networks, where the nodes of some paths must match a sequence of labels or types. We describe a simple conditional lower bound that, for any constant $\epsilon>0$, an $O(|E|^{1 - \epsilon} \, m)$-time or an $O(|E| \, m^{1 - \epsilon})$-time algorithm for exact pattern matching on graphs, with node labels and patterns drawn from a binary alphabet, cannot be achieved unless the Strong Exponential Time Hypothesis (SETH) is false. The result holds even if restricted to undirected graphs of maximum degree three or directed acyclic graphs of maximum sum of indegree and outdegree three. Although a conditional lower bound of this kind can be somehow derived from previous results (Backurs and Indyk, FOCS'16), we give a direct reduction from SETH for dissemination purposes, as the result might interest researchers from several areas, such as computational biology, graph database, and graph mining, as mentioned before. Indeed, as approximate pattern matching on graphs can be solved in $O(|E|\,m)$ time, exact and approximate matching are thus equally hard (quadratic time) on graphs under the SETH assumption. In comparison, the same problems restricted to strings have linear time vs quadratic time solutions, respectively, where the latter ones have a matching SETH lower bound on computing the edit distance of two strings (Backurs and Indyk, STOC'15)."
1901.05265,Density fluctuations and random walks in an overdamped and supercooled simple liquid,['Eugene B. Postnikov'],ARXIV,http://arxiv.org/pdf/1901.05265v3,2019-01-16T13:10:20Z,2019-06-17T17:54:20Z,"['10.48550/arXiv.1901.05265', '10.1103/PhysRevE.99.062117']","In this work, the short-time dynamics of simple liquid is explored both analytically and numerically with the focus on the interplay between the density fluctuations in a volume surrounding a chosen particle and its random walk motion. The particles interact via the Lennard-Jones potential with parameters corresponding to liquid argon. For large times, analytical calculations based on the fluctuation theory provides an explicit expression reproducing isothermal change of the self-diffusion coefficient in liquid argon corresponding to the experimental data. These results lead to the conclusion that such behavior is based on the reduced mobility of particles reflected in their density fluctuations that can be equivalently achieved in the cases of either low temperatures and pressures (supercooling) or moderate temperatures and high pressures (overdamping)."
1901.05266,Strictly correlated electrons approach to excitation energies of dissociating molecules,"['Luis Cort', 'Soeren Ersbak Bang Nielsen', 'Robert van Leeuwen']",ARXIV,http://arxiv.org/pdf/1901.05266v1,2019-01-16T13:13:22Z,2019-01-16T13:13:22Z,"['10.48550/arXiv.1901.05266', '10.1103/PhysRevA.99.022501']","In this work we consider a numerically solvable model of a two-electron diatomic molecule to study a recently proposed approximation based on the density-functional theory of so-called strictly correlated electrons (SCE). We map out the full two-particle wave function for a wide range of bond distances and interaction strengths and obtain analytic results for the two-particle states and eigenenergies in various limits of strong and weak interactions, and in the limit of large bond distance. We then study the so-called Hartree-exchange-correlation (Hxc) kernel of time-dependent density functional theory which is a key ingredient in calculating excitation energies. We study an approximation based on adiabatic SCE (ASCE) theory which was shown to display a particular feature of the exact Hxc-kernel, namely a spatial divergence as function of the bond distance. This makes the ASCE kernel a candidate for correcting a notorious failure of the commonly used adiabatic local density approximation (ALDA) in the calculation of excitation energies of dissociating molecules. Unlike the ALDA, we obtain non-zero excitation energies from the ASCE kernel in the dissociation regime but they do not correspond to those of the true spectrum unless the interaction strength is taken to be very large such that the SCE theory has the right regime of validity, in which case the excitation energies become exact and represent the so-called zero point oscillations of the strictly correlated electrons. The commonly studied physical dissociation regime, namely large molecular separation at intermediate interaction strength, therefore remains a challenge for density functional approximations based on SCE theory."
1901.05267,Spatial separation of pyrrole and pyrrole-water clusters,"['Melby Johny', 'Jolijn Onvlee', 'Thomas Kierspel', 'Helen Bieker', 'Sebastian Trippel', 'Jochen Küpper']",ARXIV,http://arxiv.org/pdf/1901.05267v2,2018-12-14T12:38:03Z,2019-05-14T07:49:18Z,"['10.48550/arXiv.1901.05267', '10.1016/j.cplett.2019.01.052']","We demonstrate the spatial separation of pyrrole and pyrrole(H$_2$O) clusters from the other atomic and molecular species in a supersonically-expanded beam of pyrrole and traces of water seeded in high-pressure helium gas. The experimental results are quantitatively supported by simulations. The obtained pyrrole(H$_2$O) cluster beam has a purity of ~100 %. The extracted rotational temperature of pyrrole and pyrrole(H$_2$O) from the original supersonic expansion is $T_\text{rot}=0.8\pm0.2$ K, whereas the temperature of the deflected, pure-pyrrole(H$_2$O) part of the molecular beam corresponds to $T_\text{rot}\approx0.4$ K."
1901.05268,Inverse Compton Scattering Spectra of Gamma-Ray Burst Prompt Emission,"['Yue Zhang', 'Jin-Jun Geng', 'Yong-Feng Huang']",ARXIV,http://arxiv.org/pdf/1901.05268v2,2019-01-16T13:18:46Z,2019-04-22T06:51:31Z,"['10.48550/arXiv.1901.05268', '10.3847/1538-4357/ab1b10']","Although the physical origin of gamma-ray burst (GRB) prompt emission is still controversial, synchrotron radiation from accelerated electrons is a promising mechanism. It is believed that electrons are accelerated continuously by ultra-relativistic shocks or magnetic reconnections. At the same time, these electrons will be cooled via several processes (mainly adiabatic expansion, synchrotron radiation and inverse Compton scattering (ICS)), which regulate the distribution of electrons. An extra high-energy spectrum component is expected to be induced by ICS. However, the gamma-gamma annihilation effect may eliminate the high-energy photons and prevent the observers from distinguishing the extra component. We perform numerical calculations by taking these effects into account and discuss whether the extra ICS component could be observed. By exploring the plausible parameter space for relevant quantities of the GRB ejecta, we present the electron distributions and the corresponding spectra of synchrotron radiation and ICS. It is found that the extra component is observable only for ejecta with a rather large bulk Lorentz factor. A large Lorentz factor means the adiabatic expansion is the leading process in the electron cooling procedure, which makes the low-energy electron distribution spectrum to be relatively hard. Therefore the ICS component is more likely to be detected for GRBs that have a hard low-energy photon spectrum."
1901.05269,Summary of recent progress in searches for additional Higgs bosons,['Martin Flechl'],ARXIV,http://arxiv.org/pdf/1901.05269v1,2019-01-16T13:21:52Z,2019-01-16T13:21:52Z,['10.48550/arXiv.1901.05269'],"There has been a tremendous increase of sensitivity in searches for charged Higgs bosons and additional neutral Higgs bosons since the last CHARGED workshop in 2016. We will review recent experimental and theory developments as presented at CHARGED2018, and conclude with future prospects for the field."
1901.05270,Stoquastic PCP vs. Randomness,"['Dorit Aharonov', 'Alex B. Grilo']",ARXIV,http://arxiv.org/pdf/1901.05270v2,2019-01-16T13:22:27Z,2019-10-09T09:27:41Z,['10.48550/arXiv.1901.05270'],"The derandomization of MA, the probabilistic version of NP, is a long standing open question. In this work, we connect this problem to a variant of another major problem: the quantum PCP conjecture. Our connection goes through the surprising quantum characterization of MA by Bravyi and Terhal. They proved the MA-completeness of the problem of deciding whether the groundenergy of a uniform stoquastic local Hamiltonian is zero or inverse polynomial. We show that the gapped version of this problem, i.e. deciding if a given uniform stoquastic local Hamiltonian is frustration-free or has energy at least some constant $\epsilon$, is in NP. Thus, if there exists a gap-amplification procedure for uniform stoquastic Local Hamiltonians (in analogy to the gap amplification procedure for constraint satisfaction problems in the original PCP theorem), then MA = NP (and vice versa). Furthermore, if this gap amplification procedure exhibits some additional (natural) properties, then P = RP. We feel this work opens up a rich set of new directions to explore, which might lead to progress on both quantum PCP and derandomization. We also provide two small side results of potential interest. First, we are able to generalize our result by showing that deciding if a uniform stoquastic Local Hamiltonian has negligible or constant frustration can be also solved in NP. Additionally, our work reveals a new MA-complete problem which we call SetCSP, stated in terms of classical constraints on strings of bits, which we define in the appendix. As far as we know this is the first (arguably) natural MA-complete problem stated in non-quantum CSP language."
1901.05271,nEoS: Neutron Star Equation of State from hadron physics alone,"['Eva Lope Oter', 'Andreas Windisch', 'Felipe J. Llanes-Estrada', 'Mark Alford']",ARXIV,http://arxiv.org/pdf/1901.05271v1,2019-01-16T13:33:30Z,2019-01-16T13:33:30Z,"['10.48550/arXiv.1901.05271', '10.1088/1361-6471/ab2567']","We contribute a publicly available set of tables and code to provide Equations of State (EoS) for matter at neutron star densities. Our EoSes are constrained only by input from hadron physics and fundamental principles, without feedback from neutron star observations, and so without relying on General Relativity. They can therefore be used to test General Relativity itself, as well as modified gravity theories, with neutron star observables, without logical circularity. We have adapted state of the art results from NN chiral potentials for the low--density limit, pQCD results for the asymptotically high-density EoS, and use monotonicity and causality as the only restrictions for intermediate densities, for the EoS sets to remain as model-independent as is feasible today."
1901.05272,Some remarks on the mentalistic reformulation of the measurement problem. A reply to S. Gao,['Andrea Oldofredi'],ARXIV,http://arxiv.org/pdf/1901.05272v1,2019-01-16T13:36:41Z,2019-01-16T13:36:41Z,['10.48550/arXiv.1901.05272'],"Gao (2017) presents a new mentalistic reformulation of the well-known measurement problem affecting the standard formulation of quantum mechanics. According to this author, it is essentially a determinate-experience problem, namely a problem about the compatibility between the linearity of the Schroedinger's equation, the fundamental law of quantum theory, and definite experiences perceived by conscious observers. In this essay I aim to clarify (i) that the well-known measurement problem is a mathematical consequence of quantum theory's formalism, and that (ii) its mentalistic variant does not grasp the relevant causes which are responsible for this puzzling issue. The first part of this paper will be concluded claiming that the ""physical"" formulation of the measurement problem cannot be reduced to its mentalistic version. In the second part of this work it will be shown that, contrary to the case of quantum mechanics, Bohmian mechanics and GRW theories provide clear explanations of the physical processes responsible for the definite localization of macroscopic objects and, consequently, for well-defined perceptions of measurement outcomes by conscious observers. More precisely, the macro-objectification of states of experimental devices is obtained exclusively in virtue of their clear ontologies and dynamical laws without any intervention of human observers. Hence, it will be argued that in these theoretical frameworks the measurement problem and the determinate-experience problem are logically distinct issues."
1901.05273,Granularity of algorithmically constructed publication-level classifications of research publications: Identification of specialties,"['Peter Sjögårde', 'Per Ahlgren']",ARXIV,http://arxiv.org/pdf/1901.05273v1,2019-01-16T13:39:13Z,2019-01-16T13:39:13Z,"['10.48550/arXiv.1901.05273', '10.1162/qss_a_00004']","In this work, in which we build on, and use the outcome of, an earlier study on topic identification in an algorithmically constructed publication-level classification (ACPLC), we address the issue how to algorithmically obtain a classification of topics (containing articles), where the classes of the classification correspond to specialties. The methodology we propose, which is similar to the one used in the earlier study, uses journals and their articles to construct a baseline classification. The underlying assumption of our approach is that journals of a particular size and foci have a scope that correspond to specialties. By measuring the similarity between (1) the baseline classification and (2) multiple classifications obtained by topic clustering and using different values of a resolution parameter, we have identified a best-performing ACPLC. In two case studies, we could identify the subject foci of involved specialties, and the subject foci of specialties were relatively easy to distinguish. Further, the class size variation regarding the best performing ACPLC is moderate, and only a small proportion of the articles belong to very small classes. For these reasons, we conclude that the proposed methodology is suitable to determine the specialty granularity level of an ACPLC."
1901.05274,A new algorithm for irreducible decomposition of representations of finite groups,['Vladimir V Kornyak'],ARXIV,http://arxiv.org/pdf/1901.05274v1,2018-12-23T16:14:51Z,2018-12-23T16:14:51Z,"['10.48550/arXiv.1901.05274', '10.1088/1742-6596/1194/1/012060']","An algorithm for irreducible decomposition of representations of finite groups over fields of characteristic zero is described. The algorithm uses the fact that the decomposition induces a partition of the invariant inner product into a complete set of mutually orthogonal projectors. By expressing the projectors through the basis elements of the centralizer ring of the representation, the problem is reduced to solving systems of quadratic equations. The current implementation of the algorithm is able to split representations of dimensions up to hundreds of thousands. Examples of calculations are given."
1901.05275,Edge-masked CT image reconstruction from limited data,"['Victor Churchill', 'Anne Gelb']",ARXIV,http://arxiv.org/pdf/1901.05275v1,2019-01-16T13:42:15Z,2019-01-16T13:42:15Z,['10.48550/arXiv.1901.05275'],"This paper presents an iterative inversion algorithm for computed tomography image reconstruction that performs well in terms of accuracy and speed using limited data. The computational method combines an image domain technique and statistical reconstruction by using an initial filtered back projection reconstruction to create a binary edge mask, which is then used in an l2-regularized reconstruction. Both theoretical and empirical results are offered to support the algorithm. While in this paper a simple forward model is used and physical edges are used as the sparse feature, the proposed method is flexible and can accommodate any forward model and sparsifying transform."
1901.05276,Spiders' webs in the punctured plane,"['Vasiliki Evdoridou', 'David Martí-Pete', 'David J. Sixsmith']",ARXIV,http://arxiv.org/pdf/1901.05276v2,2019-01-16T13:43:25Z,2019-09-27T09:28:19Z,['10.48550/arXiv.1901.05276'],"Many authors have studied sets, associated with the dynamics of a transcendental entire function, which have the topological property of being a spider's web. In this paper we adapt the definition of a spider's web to the punctured plane. We give several characterisations of this topological structure, and study the connection with the usual spider's web in $\mathbb{C}$. We show that there are many transcendental self-maps of $\mathbb{C}^*$ for which the Julia set is such a spider's web, and we construct a transcendental self-map of $\mathbb{C}^*$ for which the escaping set $I(f)$ has this structure and hence is connected. By way of contrast with transcendental entire functions, we conjecture that there is no transcendental self-map of $\mathbb{C}^*$ for which the fast escaping set $A(f)$ is such a spider's web."
1901.05277,New Luminous Blue Variable Candidates in NGC 4736,"['Y. Solovyeva', 'A. Vinokurov', 'S. Fabrika', 'A. Kostenkov', 'O. Sholukhova', 'A. Sarkisyan', 'A. Valeev', 'K. Atapin', 'O. Spiridonova', 'A. Moskvitin', 'E. Nikolaeva']",ARXIV,http://arxiv.org/pdf/1901.05277v1,2019-01-16T13:46:41Z,2019-01-16T13:46:41Z,"['10.48550/arXiv.1901.05277', '10.1093/mnrasl/sly241']","We have found three new LBV candidates in the star-forming galaxy NGC 4736. They show typical well-known LBV spectra, broad and strong hydrogen lines, He I lines, many Fe II lines, and forbidden [Fe II] and [Fe III]. Using archival Hubble Space Telescope and ground-based telescope data, we have estimated the bolometric magnitudes of these objects from -8.4 to -11.5, temperatures, and reddening. Source NGC 4736_1 (Mv = -10.2 +/- 0.1 mag) demonstrated variability between 2005 and 2018 as Delta V = 1.1 mag and Delta B = 0.82 mag, the object belongs to LBV stars. NGC 4736_2 (Mv < -8.6 mag) shows P Cyg profiles and its spectrum has changed from 2015 to 2018. The brightness variability of NGC 4736_2 is Delta V = 0.5 mag and Delta B = 0.4 mag. In NGC 4736_3 (Mv = -8.2 +/- 0.2 mag), we found strong nebular lines, broad wings of hydrogen; the brightness variation is only 0.2 mag. Therefore, the last two objects may reside to LBV candidates."
1901.05278,The PeV-Scale Split Supersymmetry from Higgs Mass and Electroweak Vacuum Stability,"['Waqas Ahmed', 'Adeel Mansha', 'Tianjun Li', 'Shabbar Raza', 'Joydeep Roy', 'Fang-Zhou Xu']",ARXIV,http://arxiv.org/pdf/1901.05278v1,2019-01-16T13:46:48Z,2019-01-16T13:46:48Z,"['10.48550/arXiv.1901.05278', '10.1093/ptep/ptaa041']","The null results of the LHC searches have put strong bounds on new physics scenario such as supersymmetry (SUSY). With the latest values of top quark mass and strong coupling, we study the upper bounds on the sfermion masses in Split-SUSY from the observed Higgs boson mass and electroweak (EW) vacuum stability. To be consistent with the observed Higgs mass, we find that the largest value of supersymmetry breaking scales $M_{S}$ for $\tan\beta=2$ and $\tan\beta=4$ are $\mathcal{O} (10^{3}\, {\rm TeV})$ and $\mathcal{O} (10^{1.5}\, {\rm TeV})$ respectively, thus putting an upper bound on the sfermion masses around $10^{3}\, {\rm TeV}$. In addition, the Higgs quartic coupling becomes negative at much lower scale than the Standard Model (SM), and we extract the upper bound of $\mathcal{O}(10^{4}\, {\rm TeV})$ on the sfermion masses from EW vacuum stability. Therefore, we obtain the PeV-Scale Split-SUSY. The key point is the extra contributions to the Renormalization Group Equation (RGE) running from the couplings among Higgs boson, Higgsinos, and gauginos. We briefly comment on the lifetime of gluinos in our study and compare it with current LHC observations. Additionally, we comment on the prospects of discovery of prompt gluinos in a 100 TeV proton-propton collider."
1901.05279,Measurements As First-class Artifacts,"['Paolo Laffranchini', 'Luis Rodrigues', 'Marco Canini', 'Balachander Krishnamurthy']",ARXIV,http://arxiv.org/pdf/1901.05279v1,2019-01-16T13:48:24Z,2019-01-16T13:48:24Z,['10.48550/arXiv.1901.05279'],"The emergence of programmable switches has sparked a significant amount of work on new techniques to perform more powerful measurement tasks, for instance, to obtain fine-grained traffic and performance statistics. Previous work has focused on the efficiency of these measurements alone and has neglected flexibility, resulting in solutions that are hard to reuse or repurpose and that often overlap in functionality or goals. In this paper, we propose the use of a set of reusable primitive building blocks that can be composed to express measurement tasks in a concise and simple way. We describe the rationale for the design of our primitives, that we have named MAFIA (Measurements As FIrst-class Artifacts), and using several examples we illustrate how they can be combined to realize a comprehensive range of network measurement tasks. Writing MAFIA code does not require expert knowledge of low-level switch architecture details. Using a prototype implementation of MAFIA, we demonstrate the applicability of our approach and show that the use of our primitives results in compiled code that is comparable in size and resource usage with manually written specialized P4 code and can be run in current hardware."
